Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,20.00,0,0,0,0,0,0,0,0,0,0
2,AgentA wins,23.33,0,0,0,0,0,0,0,0,0,0
3,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
4,AgentA wins,26.00,0,0,0,0,0,0,0,0,0,0
5,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
6,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
7,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
8,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
9,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
10,AgentA wins,25.67,0,0,0,0,0,0,0,0,0,0
1,AgentA wins,28.67,0,0,0,0,0,0,0,0,0,0
2,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
3,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
4,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
5,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
6,AgentA wins,25.33,0,0,0,0,0,0,0,0,0,0
7,AgentB wins,14.33,0,0,0,0,0,0,0,0,0,0
8,AgentB wins,20.67,0,0,0,0,0,0,0,0,0,0
9,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
10,AgentA wins,29.33,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,20.33,0,0,0,0,0,0,0,0,0,0
2,AgentA wins,27.67,0,0,0,0,0,0,0,0,0,0
3,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
4,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
5,AgentA wins,22.33,0,0,0,0,0,0,0,0,0,0
6,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
7,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
8,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
9,AgentA wins,28.33,0,0,0,0,0,0,0,0,0,0
10,AgentB wins,20.67,0,0,0,0,0,0,0,0,0,0
1,AgentA wins,22.67,0,0,0,0,0,0,0,0,0,0
2,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
3,AgentA wins,25.33,0,0,0,0,0,0,0,0,0,0
4,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
5,AgentA wins,26.33,0,0,0,0,0,0,0,0,0,0
6,AgentA wins,22.33,0,0,0,0,0,0,0,0,0,0
7,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
8,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
9,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
10,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
1,AgentA wins,22.67,0,0,0,0,0,0,0,0,0,0
2,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
3,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
4,AgentA wins,25.33,0,0,0,0,0,0,0,0,0,0
5,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
6,AgentA wins,29.00,0,0,0,0,0,0,0,0,0,0
7,AgentA wins,26.67,0,0,0,0,0,0,0,0,0,0
8,AgentA wins,26.00,0,0,0,0,0,0,0,0,0,0
9,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
10,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
1,AgentA wins,20.00,0,0,0,0,0,0,0,0,0,0
2,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
3,AgentA wins,26.67,0,0,0,0,0,0,0,0,0,0
4,AgentA wins,28.33,0,0,0,0,0,0,0,0,0,0
5,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
6,AgentA wins,23.00,0,0,0,0,0,0,0,0,0,0
7,AgentA wins,26.00,0,0,0,0,0,0,0,0,0,0
8,AgentA wins,25.33,0,0,0,0,0,0,0,0,0,0
